episode:1, reward: -50, mean reward: -9.76, score: -58.53508881726532, epsilon: 0.8855607164166145, total steps: 515
episode:727, reward: -50, mean reward: -0.92, score: -30.476123372585704, epsilon: 0.5120330149615961, total steps: 18289
episode:728, reward: -50, mean reward: -2.12, score: -55.043299421306074, epsilon: 0.5116327598175782, total steps: 18315
episode:729, reward: -50, mean reward: -3.76, score: -45.062486075513306, epsilon: 0.5114481436393483, total steps: 18327
episode:730, reward: -1.1723801014601065, mean reward: -0.71, score: -24.85274367633434, epsilon: 0.5109101013907754, total steps: 18362
episode:731, reward: -50, mean reward: -1.34, score: -30.883738775992526, epsilon: 0.5105568724014566, total steps: 18385
episode:732, reward: -50, mean reward: -1.63, score: -40.8705331978758, epsilon: 0.5101732348789577, total steps: 18410
episode:733, reward: 0.6887833040040903, mean reward: 0.46, score: 15.92875056531227, epsilon: 0.5096366791566297, total steps: 18445
episode:734, reward: -50, mean reward: -2.62, score: -47.143474173553614, epsilon: 0.5093609798671935, total steps: 18463
episode:735, reward: -50, mean reward: -0.76, score: -22.096580127849933, epsilon: 0.5089171454745066, total steps: 18492
episode:736, reward: -50, mean reward: -3.23, score: -48.49836658509108, epsilon: 0.5086877442568528, total steps: 18507
episode:737, reward: 0.13618225756184188, mean reward: -0.47, score: -16.42366649696413, epsilon: 0.5081529205963514, total steps: 18542
episode:738, reward: -0.7963082637672301, mean reward: 0.91, score: 31.776163967863283, epsilon: 0.5076187205329514, total steps: 18577
episode:739, reward: 0.8365581590144586, mean reward: 0.2, score: 6.83524478900469, epsilon: 0.5070851433395474, total steps: 18612
episode:740, reward: 1.1383221589038328, mean reward: 0.12, score: 4.067815691740549, epsilon: 0.506552188289881, total steps: 18647
episode:741, reward: 0.3187451576670526, mean reward: 0.09, score: 3.203537157986432, epsilon: 0.5060198546585416, total steps: 18682
episode:742, reward: 2.032129708849027, mean reward: 0.68, score: 23.862105656672668, epsilon: 0.5054881417209636, total steps: 18717
episode:743, reward: -50, mean reward: -14.24, score: -56.97408055264353, epsilon: 0.5054274140173376, total steps: 18721
episode:744, reward: -50, mean reward: -0.81, score: -27.471856191999706, epsilon: 0.5049115553232606, total steps: 18755
episode:745, reward: -50, mean reward: -1.99, score: -49.73892972544576, epsilon: 0.5045326202720251, total steps: 18780
episode:746, reward: -50, mean reward: -1.73, score: -34.64745318071661, epsilon: 0.5042296995099836, total steps: 18800
episode:747, reward: -50, mean reward: -1.83, score: -54.76286501827815, epsilon: 0.5037756968496374, total steps: 18830
episode:748, reward: -50, mean reward: -5.36, score: -53.641234965949536, epsilon: 0.5036244634909809, total steps: 18840
episode:749, reward: -0.8633182035974869, mean reward: -0.09, score: -3.005221954279648, epsilon: 0.5030955435468688, total steps: 18875
episode:750, reward: -0.5112249101700002, mean reward: 0.76, score: 26.54540649472287, epsilon: 0.5025672403162053, total steps: 18910
episode:751, reward: -1.0686502155552944, mean reward: 0.5, score: 17.51152666463244, epsilon: 0.5020395530799109, total steps: 18945
episode:752, reward: -50, mean reward: -1.69, score: -59.287937517365805, epsilon: 0.5015124811197447, total steps: 18980
episode:753, reward: 1.0492177847115727, mean reward: -0.24, score: -8.435463444231743, epsilon: 0.5009860237183031, total steps: 19015
episode:754, reward: -50, mean reward: -2.3, score: -80.62730368495369, epsilon: 0.5004601801590189, total steps: 19050
episode:755, reward: -50, mean reward: -0.63, score: -13.770165111024397, epsilon: 0.5001299637877037, total steps: 19072
episode:756, reward: 1.913210525670621, mean reward: 0.26, score: 9.07583836689119, epsilon: 0.4996051183826355, total steps: 19107
episode:757, reward: 0.15879696183492342, mean reward: 0.07, score: 2.6039079600874686, epsilon: 0.4990808849401588, total steps: 19142
episode:758, reward: -50, mean reward: -12.73, score: -50.935034956980985, epsilon: 0.49902101148048617, total steps: 19146
episode:759, reward: 2.574798563472939, mean reward: 0.37, score: 13.04515396014952, epsilon: 0.4984974590986994, total steps: 19181
episode:760, reward: 3.0281033202094534, mean reward: 1.13, score: 39.491344441886724, epsilon: 0.49797451717185676, total steps: 19216
episode:761, reward: -1.5057681666416158, mean reward: 0.07, score: 2.427512859407244, epsilon: 0.497452184988176, total steps: 19251
episode:762, reward: -50, mean reward: -1.79, score: -39.37320088898062, epsilon: 0.4971241736713673, total steps: 19273
episode:763, reward: -2.4624598259845243, mean reward: 0.94, score: 33.04060843992002, epsilon: 0.49660283297662294, total steps: 19308
episode:764, reward: 1.8120667362801726, mean reward: 0.62, score: 21.567550639025967, epsilon: 0.49608210015802556, total steps: 19343
episode:765, reward: -50, mean reward: -1.24, score: -38.48905381009598, epsilon: 0.49562138673079464, total steps: 19374
episode:766, reward: -50, mean reward: -1.01, score: -23.20687963740579, epsilon: 0.4952798745973466, total steps: 19397
episode:767, reward: 2.440130540063649, mean reward: 0.21, score: 7.394165336661359, epsilon: 0.49476068433019516, total steps: 19432
episode:768, reward: 0.8522294679958975, mean reward: 1.15, score: 40.41634142148547, epsilon: 0.4942420994318216, total steps: 19467
episode:769, reward: -50, mean reward: -0.93, score: -28.846422658943794, epsilon: 0.49378328635665675, total steps: 19498
episode:770, reward: -50, mean reward: -0.89, score: -31.20834847370608, epsilon: 0.4932658410910041, total steps: 19533
episode:771, reward: 1.828228695054321, mean reward: -0.17, score: -6.043493317897656, epsilon: 0.4927489991594812, total steps: 19568
episode:772, reward: 1.396547406397076, mean reward: -0.2, score: -6.900695413574795, epsilon: 0.4922327598586089, total steps: 19603
episode:773, reward: -0.29938352683058156, mean reward: 0.76, score: 26.700020186465338, epsilon: 0.491717122485728, total steps: 19638
episode:774, reward: 2.6947312780039567, mean reward: 0.56, score: 19.500225413018683, epsilon: 0.4912020863389987, total steps: 19673
episode:775, reward: 0.6415000267477069, mean reward: -0.06, score: -1.9663401607935214, epsilon: 0.4906876507173995, total steps: 19708
episode:776, reward: -50, mean reward: -0.85, score: -20.505902274156654, epsilon: 0.49033524157927594, total steps: 19732
episode:777, reward: -50, mean reward: -1.59, score: -49.207111649765494, epsilon: 0.4898804635054491, total steps: 19763
episode:778, reward: -2.7681253745110155, mean reward: -0.72, score: -25.091941915135322, epsilon: 0.48936756887806754, total steps: 19798
episode:779, reward: -50, mean reward: -5.56, score: -44.48751977327768, epsilon: 0.48925041981360284, total steps: 19806
episode:780, reward: -50, mean reward: -0.61, score: -17.663767451435064, epsilon: 0.488826016235894, total steps: 19835
episode:781, reward: -0.22930572585678988, mean reward: -0.37, score: -12.84316020966105, epsilon: 0.4883143510796627, total steps: 19870
episode:782, reward: -0.10397557497060461, mean reward: -0.09, score: -3.025666040206403, epsilon: 0.4878032825180325, total steps: 19905
episode:783, reward: -50, mean reward: -1.7, score: -52.727876868569666, epsilon: 0.48735111945058285, total steps: 19936
episode:784, reward: -50, mean reward: -2.92, score: -49.57421612048833, epsilon: 0.487103357355451, total steps: 19953
episode:785, reward: -1.0708902730053182, mean reward: 0.49, score: 17.058634594108497, epsilon: 0.48659370079600434, total steps: 19988
episode:786, reward: -50, mean reward: -0.71, score: -21.386059974491616, epsilon: 0.4861573253193113, total steps: 20018
episode:787, reward: -50, mean reward: -1.77, score: -60.298096642234384, epsilon: 0.4856632936880868, total steps: 20052
episode:788, reward: 1.3020594758328627, mean reward: 0.39, score: 13.621899638802915, epsilon: 0.4851553162232563, total steps: 20087
episode:789, reward: -50, mean reward: -4.22, score: -59.032206291042684, epsilon: 0.48495229111856103, total steps: 20101
episode:790, reward: -50, mean reward: -1.72, score: -41.369530655358176, epsilon: 0.48460446843329086, total steps: 20125
episode:791, reward: 0.4942451958135905, mean reward: 0.33, score: 11.558074848224635, epsilon: 0.4840977255442817, total steps: 20160
episode:792, reward: 1.2071308436773904, mean reward: 0.43, score: 15.188088229844226, epsilon: 0.4835915735105772, total steps: 20195
episode:793, reward: -50, mean reward: -12.74, score: -50.94592409766156, epsilon: 0.4835337651547518, total steps: 20199
episode:794, reward: 1.492830900069606, mean reward: 1.16, score: 40.734240353756974, epsilon: 0.4830282706911779, total steps: 20234
episode:795, reward: -1.0212426009342437, mean reward: -0.06, score: -1.9870664684714825, epsilon: 0.4825233656272614, total steps: 20269
episode:796, reward: 2.2658401353640443, mean reward: -0.22, score: -7.738321210129413, epsilon: 0.48201904927577055, total steps: 20304
episode:797, reward: 0.9010658890280752, mean reward: -0.11, score: -4.0236033588367945, epsilon: 0.4815153209502745, total steps: 20339
episode:798, reward: -50, mean reward: -2.03, score: -40.59992983392817, epsilon: 0.4812277399406287, total steps: 20359
episode:799, reward: 2.7139568336783384, mean reward: 0.14, score: 5.0406823917264205, epsilon: 0.4807249342710364, total steps: 20394
episode:800, reward: -50, mean reward: -0.95, score: -20.833594144594997, epsilon: 0.480409185108081, total steps: 20416
episode:801, reward: -50, mean reward: -0.71, score: -21.4154098475598, epsilon: 0.47997899105584857, total steps: 20446
episode:802, reward: 0.22617566917060117, mean reward: 0.54, score: 18.83141438047116, epsilon: 0.4794776414104426, total steps: 20481
episode:803, reward: 0.9207738441358799, mean reward: 0.2, score: 6.990189414902488, epsilon: 0.4789768763318926, total steps: 20516
episode:804, reward: -50, mean reward: -0.96, score: -31.642992544203963, epsilon: 0.47850526120380255, total steps: 20549
episode:805, reward: 0.26231575698773213, mean reward: -0.42, score: -14.594232243437062, epsilon: 0.4780056299073255, total steps: 20584
episode:806, reward: -50, mean reward: -2.4, score: -55.192095616497284, epsilon: 0.4776776180116898, total steps: 20607
episode:807, reward: -2.5860871375980423, mean reward: -0.74, score: -25.833497379760104, epsilon: 0.4771789517358986, total steps: 20642
episode:808, reward: 1.9428846623373204, mean reward: -0.14, score: -5.04777622267855, epsilon: 0.4766808668981911, total steps: 20677
episode:809, reward: -50, mean reward: -2.4, score: -52.767281247176754, epsilon: 0.47636808229750344, total steps: 20699
episode:810, reward: -50, mean reward: -5.9, score: -47.19257890882355, epsilon: 0.47625439930063074, total steps: 20707
episode:811, reward: -50, mean reward: -0.52, score: -18.105106008352692, epsilon: 0.4757573924784663, total steps: 20742
episode:812, reward: -50, mean reward: -0.86, score: -26.65154201291557, epsilon: 0.47531767040177203, total steps: 20773
episode:813, reward: -50, mean reward: -2.31, score: -34.68872793963757, epsilon: 0.4751050647224203, total steps: 20788
episode:814, reward: -0.4863256665538813, mean reward: -0.2, score: -7.067896511925625, epsilon: 0.4746093980087152, total steps: 20823
episode:815, reward: 1.2449840827063383, mean reward: 0.01, score: 0.1908660838775802, epsilon: 0.47411430923564524, total steps: 20858
episode:816, reward: -50, mean reward: -0.83, score: -20.668166475828173, epsilon: 0.4737610278656309, total steps: 20883
episode:817, reward: -50, mean reward: -0.92, score: -24.715237147076635, epsilon: 0.4733798145122927, total steps: 20910
episode:818, reward: -0.49361030794042904, mean reward: 0.62, score: 21.63152298676775, epsilon: 0.4728861594168274, total steps: 20945
episode:819, reward: 0.6284626615858144, mean reward: 0.16, score: 5.711294468567786, epsilon: 0.4723930799164776, total steps: 20980
episode:820, reward: -50, mean reward: -2.74, score: -43.80936328162625, epsilon: 0.4721678636701929, total steps: 20996
episode:821, reward: 2.0439061992578047, mean reward: 0.36, score: 12.761449610580598, epsilon: 0.4716756216928975, total steps: 21031
episode:822, reward: -50, mean reward: -4.85, score: -38.83631433895516, epsilon: 0.4715631898520244, total steps: 21039
episode:823, reward: -50, mean reward: -0.95, score: -29.465677388966185, epsilon: 0.4711277995462436, total steps: 21070
episode:824, reward: -1.3483328211879382, mean reward: -0.07, score: -2.4552698611780954, epsilon: 0.47063677026954653, total steps: 21105
episode:825, reward: 0.3435122877626213, mean reward: 1.29, score: 45.07869546099552, epsilon: 0.47014631352629616, total steps: 21140
episode:826, reward: 1.9440372705917355, mean reward: 0.07, score: 2.512089983178697, epsilon: 0.46965642864892626, total steps: 21175
episode:827, reward: -1.7507778266871412, mean reward: -0.13, score: -4.694906579493562, epsilon: 0.46916711497064906, total steps: 21210
episode:828, reward: -0.14657984259167733, mean reward: 0.3, score: 10.43825995368195, epsilon: 0.46867837182545413, total steps: 21245
episode:829, reward: -0.21279386176183834, mean reward: 0.04, score: 1.5579766325277262, epsilon: 0.46819019854810767, total steps: 21280
